Name,Duration,Genre,Rating
"Knock Out",127,Action,6
"Ko: Yad",80,Drama,7.9
"Kohinoor",161,Action,6.8
"Kohraa",143,Drama,6.7
"Kohraam",145,Action,5.5
"Kohram",160,Action,5.4
"Koi Jeeta Koi Haara",114,Drama,7.9
"Koi... Mil Gaya",181,Action,7.1
"Kondura (The Sage from the Sea)",127,Drama,7.4
"Kosa",75,Drama,7.3
"Kottai Mariamman",130,Drama,3.8
"Koyla",176,Action,6.2
"Kranti",197,Action,7.2
"Kranti",152,Action,3.8
"Krantikari",150,Action,6.3
"Krantiveer",169,Action,7.4
"Krantiveer: The Revolution",169,Action,4.6
"Krishan Avtaar",190,Action,5.7
"Krishna Arjun",120,Drama,6.6
"Kriya",86,Drama,6.5
"Krodh",151,Action,4.4
"Krodhi",169,Action,6.5
"Krrish",164,Action,6.4
"Krrish 3",162,Action,5.2
"Kshatriya",197,Action,5.9
"Kucch Luv Jaisaa",95,Drama,4.3
"Kuch Pal Pyar Ke",94,Drama,4.3
"Kuch Tum Kaho Kuch Hum Kahein",181,Action,5.6
"Kudrat",154,Drama,6.9
"Kudrat",196,Action,4.5
"Kundan",147,Action,5.8
"Kunwara Paying Guest",76,Drama,5.7
"Kurukshetra",139,Action,6
"Kya Dilli Kya Lahore",88,Drama,7.4
"Kya Kehna",145,Drama,5.9
"Kya Yehi Pyaar Hai",135,Drama,3.9
"Kyo Kii... Main Jhuth Nahin Bolta",141,Action,5.4
"Kyon Ki...",150,Drama,5.6
"Laadla",159,Drama,5.8
"Laaga Chunari Mein Daag: Journey of a Woman",112,Drama,5.4
"Laal Kaptaan",165,Action,7.3
"Laawaris",179,Drama,7.1
"Lafange",127,Drama,6.2
"Lagaan: Once Upon a Time in India",214,Drama,8.1
"Lahoo Ke Do Rang",182,Action,4.5
"Lahore",155,Action,6.3
"Lahu Ke Do Rang",149,Action,6.1
"Laila Majnu",130,Drama,7.8
"Lajwanti",110,Drama,7.3
"Lakeer - Forbidden Lines",180,Action,4.4
"Lakshmanrekha",123,Drama,4.7
"Lakshmi",124,Drama,5
"Lakshya",196,Action,7.9
"Lal Baadshah",190,Action,3.2
"Lal Patthar",138,Drama,6.5
"Lambu Dada",152,Action,4.6
"Lamhaa: The Untold Story of Kashmir",162,Action,5
"Lamhe",177,Drama,7.4
"Land of the Gods",82,Drama,7.3
"Lashtam Pashtam",98,Drama,6
"Lateef",128,Action,3.4
"Lavanya Preeti",80,Drama,5.2
"Laxmii",151,Action,2.4
"Leatherface",176,Action,6.6
"Lekin...",161,Drama,7.5
"Lens",99,Drama,6.7
"Libaas",127,Drama,8.2
"LIE",155,Action,5.9
"Life Express",115,Drama,4.4
"Life Ki Toh Lag Gayi",165,Action,5.3
"Life Mein Kabhie Kabhiee",135,Drama,5.8
"Life's for Living: Aadmi",154,Drama,6.4
"Life's Good",90,Drama,5.9
"Lihaaf: The Quilt",75,Drama,7.1
"Like Stars on Earth",155,Drama,8.4
"Lingaa",184,Action,5.6
"Listen... Amaya",98,Drama,6.6
"Little Terrors",93,Drama,5.8
"Loafer",170,Action,5.1
"Loev",82,Drama,5.8
"Login",115,Drama,6.1
"Loha",163,Action,6
"Loha",170,Action,5.5
"Lohardaga",110,Drama,7.8
"London",159,Action,4.4
"London Calling",100,Action,3.8
"London Dreams",136,Drama,5.3
"Loot",120,Action,3.3
"Lootera",126,Drama,7.3
"Lootere",166,Action,5.1
"Love",142,Drama,5.9
"Love 86",135,Drama,5.7
"Love Aaj Kal",132,Drama,4.7
"Love at Times Square",110,Drama,3.8
"Love in Japan",146,Action,3.1
"Love in Nepal",133,Drama,3.6
"Love Love Love",136,Drama,5.5
"Love Qubool Hai",84,Drama,10
"Love Story",151,Drama,6.5
"Love Story 2050",190,Action,2.6
"Love U... Mr. Kalakaar!",142,Drama,5.3
"Lovefucked",96,Drama,6
"Lovesongs: Yesterday, Today & Tomorrow",81,Drama,5.1
"Lucifer",185,Action,7.5
"Luck by Chance",146,Drama,7.1
"Luckhnowi Ishq",117,Drama,7.1
"Lust Stories",110,Drama,6.4
"M.A.D: Mad About Dance",115,Drama,5.1
"Maa",135,Drama,5.9
"Maa",127,Drama,6.5
"Maa Aur Mamta",138,Drama,7.5
"Maa Beti",141,Drama,5.1
"Maa Kasam",147,Action,4.4
"Maa Kasam",142,Action,4.6
"Maa Tujhhe Salaam",172,Action,3.5
"Maachis",170,Action,7.8
"Maain Bhi Ladki Hun",142,Drama,7
"Maan Abhiman",103,Drama,5.4
"Maan Maryada",149,Action,3.7
"Maassab (The Teacher)",106,Drama,8.6
"Maati Maangey Khoon",138,Action,5.4
"Machaan",114,Drama,8.6
"Machine",158,Action,2.7
"Madam Chief Minister",120,Drama,4.6
"Madam X",129,Action,3.7
"Madari",134,Action,5.3
"Madhosh",123,Drama,6.3
"Madly Bangali",120,Drama,7
"Madras Cafe",140,Action,7.7
"Madurey",155,Action,5.1
"Mafia",138,Action,5
"Magroor",147,Action,6.5
"Mahaan",191,Action,6.1
"Mahabharat",173,Action,7.3
"Mahabharat Aur Barbareek",127,Drama,6.8
"Mahaguru",102,Action,4.9
"Mahal",155,Drama,7.1
"Maharana Pratap: The First Freedom Fighter",155,Action,5
"Maha-Sangram",169,Action,5.6
"Mahesh Dattani's Hasmukh Saab ki Wasihat",72,Drama,6.3
"Maidan-E-Jung",165,Action,4.3
"Main Aisa Hi Hoon",152,Drama,4.8
"Main Aur Charles",129,Action,6.3
"Main Aur Mera Hathi",146,Action,6.6
"Main Awara Hoon",138,Drama,5.2
"Main Azaad Hoon",150,Drama,7.2
"Main Balwaan",120,Drama,5.8
"Main Chup Rahungi",137,Drama,7.4
"Main Hoon Na",189,Action,7
"Main Khiladi Tu Anari",185,Action,6.5
"Main Zinda Hoon",110,Drama,7.8
"Maine Dil Tujhko Diya",164,Action,3.7
"Majaal",170,Drama,5.1
"Majjma",96,Drama,8.1
"Majunu",182,Action,5.2
"Malaal",146,Action,6
"Malang",145,Action,6.5
"Mamta",140,Drama,6.8
"Man Ka Meet",160,Action,5.7
"Man Mandir",132,Drama,5.2
"Man on Mission Fauladi",168,Action,4.8
"Man On Mission Jaanbaaz",135,Action,4.7
"Manasarovar",80,Drama,6.9
"Manavata",110,Drama,7.3
"Mangal Pandey",146,Action,5.9
"Mangalashtak Once More",112,Drama,6.2
"Manikanda",131,Action,3.6
"Manikarnika: The Queen of Jhansi",158,Action,6.4
"Manokaamnaa",100,Drama,7.1
"Mantostaan",82,Drama,6
"Manzil",110,Drama,6
"Manzil",103,Drama,6.9
"Manzilein Aur Bhi Hain",102,Drama,4.2
"Maqsad",176,Action,5.9
"Mard",145,Action,4.2
"Mard Ko Dard Nahin Hota",144,Action,7.4
"Mardaani",123,Action,7.3
"Mardaani 2",113,Action,7.4
"Marine Drive",142,Action,6.4
"Marjaavaan",162,Action,3.6
"Market",150,Drama,3.5
"Mary Kom",132,Action,6.8
"Masaan",99,Drama,8.2
"Maseeha",127,Action,4.1
"Mashaal",126,Drama,6.2
"Mashooka",97,Drama,5.3
"Masoom",155,Drama,8.4
"Masoom",140,Action,5.8
"Massey Sahib",108,Drama,7.2
"Mast Kalandar",153,Action,5.2
"Mastana",141,Drama,6.8
"Master",162,Action,4.8
"Matrubhoomi: A Nation Without Women",89,Drama,7.7
"Mausam",151,Drama,4.7
"Mausam Ikrar Ke Do Pal Pyar Ke",120,Drama,2.8
"Mawaali",160,Action,5.4
"Maximum",120,Action,4.7
"Maya",95,Drama,7
"Maya",120,Drama,5.4
"Maya Darpan",97,Drama,6.9
"Mazdoor",145,Drama,8.5
"Mazdoor",160,Drama,6.5
"Medal",86,Drama,7.9
"Mee Raqsam",70,Drama,6.7
"Meenakshi",145,Drama,7.2
"Meera",145,Drama,6.6
"Meet Mere Man Ke",160,Action,5.3
"Mehboob Ki Mehndi",141,Drama,6.7
"Mehbooba",124,Drama,6.5
"Mehndi",143,Drama,3.4
"Mehrban",152,Drama,7.2
"Mehsampur",89,Drama,6.6
"Mela",116,Drama,6.8
"Mela",182,Action,3.8
"Memories",103,Drama,7.6
"Men Not Allowed",105,Drama,3.6
"Mera Desh Mera Dharam",110,Drama,5.6
"Mera Gaon Mera Desh",161,Action,7
"Mera Haque",145,Action,4.7
"Mera Naseeb",140,Drama,4.1
"Mera Pati Sirf Mera Hai",132,Drama,3.8
"Mera Rakshak",167,Action,4.6
"Mera Ramrajya Nai Kranti",152,Drama,8.8
"Mera Saathi",130,Drama,4.9
"Mera Shikar",151,Action,3.9
"Meraa Dost Meraa Dushman",139,Action,5.2
"Meraa Ghar Mere Bachche",140,Drama,4.7
"Mere Apne",154,Drama,7.4
"Mere Baad",130,Drama,6.6
"Mere Bhaiya",128,Drama,5.6
"Mere Do Anmol Ratan",151,Drama,5
"Mere Humsafar",143,Drama,7
"Mere Huzoor",155,Drama,6.4
"Mere Jeevan Saathi",132,Drama,6.9
"Mere Sajana Saath Nibhana",131,Drama,6.3
"Meri Aawaz Suno",163,Action,6.6
"Meri Adaalat",141,Action,5.1
"Meri Bhabhi",138,Drama,5.1
"Meri Biwi Ka Jawab Nahin",160,Action,3.9
"Meri Ganga Ki Saugandh",120,Action,5.6
"Meri Jung",174,Action,7.3
"Meri Majboorii...",112,Action,3.2
"Meri Nimmo",80,Drama,7.1
"Midnight's Children",136,Drama,6.2
"Milan",160,Drama,6.8
"Milan Talkies",131,Drama,5
"Milenge Milenge",99,Drama,4.1
"Milestone",88,Drama,6.6
"Mili",140,Drama,7.5
"Mind",150,Drama,6.2
"Mirch Masala",118,Drama,7.7
"Mirza's Lady",139,Action,4.6
"Mischief",110,Drama,7.1
"Miss 420",145,Action,4.3
"Miss Frontier Mail",151,Drama,6.1
"Miss Manorama",80,Drama,6.3
"Miss Pamela",92,Drama,4.5
"Mission Kashmir",164,Action,6.7
"Mission Mangal",120,Drama,6.5
"Mission Mumbai",127,Action,3.8
"Mitti",165,Action,5.3
"Mmirsa",133,Drama,8
"Mod",90,Drama,6.5
"Mohabbat",170,Drama,5.3
"Mohabbat Aur Jung",136,Action,4.5
"Mohabbat Ki Aag",117,Drama,3.5
"Mohabbat Ki Arzoo",156,Action,5.3
"Mohan Rakesh's Adhe Adhure",90,Drama,7.1
"Mohenjo Daro",165,Action,5.7
"Mohre",94,Drama,5.3
"Mokssh",90,Drama,4.8
"Monsoon Shootout",102,Action,6.6
"Moojrim",148,Action,4.4
"Moral Nights",83,Drama,9
"Morning Raga",100,Drama,6.7
"Morning Walk",95,Drama,4.7
"Mosagallu",75,Drama,7.9
"Mother India",162,Drama,8
"Mounto",124,Action,4.8
"Mr. Azaad",133,Action,4.2
"Mr. Natwarlal",158,Action,6.6
"Mr. Romeo",172,Action,5.5
"Mr. Romeo",128,Drama,6.7
"Mr. Singh/Mrs. Mehta",108,Drama,4.2
"Mridang",98,Drama,5.8
"Mrityudand: The Death Sentence",160,Action,7.3
"Mrs. Scooter",86,Drama,6.5
"MSG 2 the Messenger",144,Action,6.6
"MSG the Warrior: Lion Heart",130,Action,6.7
"MSG: The Messenger of God",207,Action,5.8
"Mudda hai Bhookh: The War",104,Drama,7.2
"Mudda: The Issue",145,Drama,3.9
"Mujhe Jeene Do",105,Action,6.6
"Mujhe Kucch Kehna Hai",125,Drama,5
"Mujhse Dosti Karoge",85,Drama,6.1
"Mukthi",132,Drama,7
"Mulk",130,Drama,6.9
"Mulzim",146,Drama,4.8
"Mumal: A prophecy",63,Drama,6.8
"Mumbai 125 KM 3D",90,Drama,2.7
"Mumbai Cutting",120,Drama,5.9
"Mumbai Meri Jaan",124,Drama,7.7
"Mumbai Saga",145,Action,6.1
"Mumbai's King",67,Drama,6.4
"Munimji",114,Drama,5.3
"Munna Michael",150,Action,3.3
"Muqabla",172,Action,4.2
"Muqaddar Ka Faisla",181,Action,4.8
"Murder",120,Drama,5.4
"Murder 2",137,Action,6.2
"Murder 3",114,Drama,4.9
"Musafir",139,Drama,7.4
"Musafir",161,Action,5.5
"Music Teacher",91,Drama,6.3
"Musings of an Uninspired Artist",64,Drama,7.5
"Mutamestri",173,Action,7.1
"Muthu",142,Action,7.6
"Muzaffarnagar 2013",124,Drama,5.5
"My Brother... Nikhil",110,Drama,7.2
"My Father Iqbal",94,Drama,6.2
"My Husband's Wife",112,Drama,3.1
"My Wife's Murder",93,Drama,6.1
"Myoho",110,Drama,6.5
"Myrah",124,Drama,5.7
"N.H 10",125,Action,7.2
"Naach",140,Drama,4.2
"Naach Govinda Naach",192,Action,4.1
"Naajayaz",167,Action,5.5
"Naalayak",119,Drama,6
"Naam Hai Akira",147,Action,5.9
"Naam Shabana",157,Action,6.3
"Naaraaz",138,Action,4.5
"Naari Chakra",56,Drama,6.7
"Nadaan",146,Drama,6.7
"Nadiya Ke Paar",133,Drama,7.9
"Nadiya Ke Paar",116,Drama,6.8
"Nagadevathe",140,Drama,5.6
"Nai Roshni",148,Drama,6.3
"Nail Polish",118,Drama,7.4
"Naiyya",106,Drama,6.8
"Najma",111,Drama,7.5
"Nakli Nawab",124,Drama,5.9
"Naksha",138,Action,3.3
"Namah Shivaya Shantaya",111,Action,6.1
"Namak",158,Action,4.1
"Namak Halaal",181,Action,7.3
"Namak Haraam",136,Drama,7.3
"Namkeen",102,Drama,7.6
"Namo Venkatesa",162,Action,5.4
"Nanak Shah Fakir",136,Drama,8.2
"Nandan",72,Drama,6
"Nannha Farishta",143,Action,6.2
"Nartakee",115,Drama,7
"Naseeb",207,Action,7.1
"Naseebwaala",122,Drama,3.8
"Nasha",112,Drama,3.2
"Nath Ek Pratha",147,Action,6.2
"Naujawan",120,Drama,5.6
"Naukar Ki Kameez",94,Drama,6.6
"Naukari",132,Drama,7.4
"Naulakha Haar",110,Drama,6.2
"Nausherwan-E-Adil",147,Action,6.5
"Navarasa",89,Drama,7.1
"Navrang",147,Drama,6.5
"Naya Daur",134,Action,5.5
"Naya Din Nai Raat",122,Drama,7
"Naya Zamana",141,Drama,6.9
"Nayak: The Real Hero",197,Action,7.8
"Nazar",114,Drama,6.3
"Nazar Ke Samne",106,Action,4.7
"Neel Kamal",106,Drama,7.7
"Neel Kamal",150,Drama,6.8
"Neel Mani",130,Drama,6.1
"Neelambari",144,Drama,7.4
"New Delhi Times",113,Drama,7.7
"Nidaan",136,Drama,6.1
"Nigahen: Nagina Part II",130,Drama,5.2
"Night",98,Drama,4.3
"Nirakar Chhaya",72,Drama,7.5
"Nirbhay",145,Action,4.9
"Nirmaan",123,Drama,7.7
"Nirmal Anand Ki Puppy",90,Drama,9.1
"Nirmala",118,Drama,5.5
"Nishaan",141,Action,6.3
"Nishabd",100,Drama,5.4
"Nishan",128,Drama,4.9
"Nishana",147,Action,5.9
"Nishane Bazi",149,Action,2.9
"No Problem",149,Action,4.3
"No Smoking",118,Drama,7.3
"Noblemen",98,Drama,5.8
"Noise of Silence",100,Drama,7.2
"Noorie",110,Drama,6
"Noorjehan",120,Drama,6
"Notebook",105,Drama,6.9
"Nyay Anyay",145,Drama,5.7
"Nyaydaata",133,Action,5.1
"Oass",95,Drama,6.2
"Ocean of an Old Man",70,Drama,6.6
"October",105,Drama,7.5
"Odd Couple",107,Drama,8.2
"Officer Arjun Singh IPS",130,Action,8
"OK Jaanu",125,Drama,5.2
"Om Dar-B-Dar",91,Drama,7.1
"Om Jai Jagadish",162,Drama,5.5
"Om Shanti Om",172,Action,6.7
"Omerta",108,Action,7.2
"Omkara",165,Action,8.1
"Once Again",91,Drama,7
"Once Upon a Time in Mumbaai",144,Action,7.4
"Once Upon a Time in Mumbaai Dobara",170,Action,4.6
"One Day: Justice Delivered",134,Action,5
"One More...",80,Drama,6.8
"One Night Stand",87,Drama,3.1
"Oonch Neech Beech",116,Drama,6.4
"Oonche Log",134,Drama,7.4
"Opera House",117,Action,5.5
"Operation Jackpot",156,Action,8
"Operation Parindey",70,Action,4.7
"Oraalppokkam",89,Drama,7
"Ormakal Marikkumo?",140,Drama,6.6
"Overtime",104,Drama,4.8
"Oye Lucky! Lucky Oye!",135,Action,7.7
"Paanch Qaidi",147,Action,6.2
"Paandav",142,Action,4.1
"Paap Ki Duniya",178,Action,5
"Paathshaala",112,Drama,4.9
"Paayum Puli",140,Action,6.7
"Padatik",88,Drama,7.1
"Padikkathavan",119,Drama,7.1
"Padmaavat",154,Drama,7
"Padosi",125,Drama,7.2
"Pagalpanti",159,Action,3.2
"Page 3",129,Drama,7.3
"Paheli",121,Drama,7.6
"Pailwaan",176,Action,6.4
"Painting Life",135,Drama,6.3
"Paisa Vasool",149,Action,4.1
"Pakhandi",128,Drama,6.5
"Pal Pal Dil Ke Paas",164,Action,4.6
"Palay Khan",155,Action,6.5
"Paltan",160,Action,5.3
"Panaah",166,Action,6.5
"Pancha Thanthram",151,Action,6.4
"Panchaali",59,Action,5.9
"Panchakshari",119,Drama,3.9
"Panchayat",124,Drama,6.8
"Pandian",159,Action,5.2
"Panga",121,Drama,6.8
"Panipat",175,Action,5.3
"Pankh",88,Drama,3.7
"Pappu Ki Pugdandi",73,Drama,6
"Paramaatma",162,Action,6.5
"Parampara",165,Action,5.7
"Paranthe Wali Gali",91,Drama,5
"Paras",137,Drama,6.2
"Paraya Ghar",115,Drama,6.2
"Parched",106,Drama,7.6
"Parchhaiyan",119,Drama,6.4
"Pareeksha",110,Drama,8.1
"Parichay",135,Drama,7.5
"Parinati",115,Drama,7.2
"Parinda",164,Action,7.8
"Parmanu: The Story of Pokhran",139,Action,7.6
"Paroma",129,Drama,6.6
"Party",100,Drama,7.2
"Parvarish",172,Action,6.9
"Parzania",106,Drama,7.6
"Pataakha",144,Action,7.2
"Patang",90,Drama,7.1
"Patanga",148,Action,5.5
"Patiala Dreamz",110,Drama,4
"Patiala House",130,Drama,5.6
"Patita",133,Drama,7.8
"Patli Kamar Lambe Baal",73,Drama,4.3
"Pattathu Yaanai",165,Action,3.8
"Patthar Ke Sanam",146,Action,6.6
"Payback",125,Action,5.5
"Pazhani",169,Action,2.8
"Peda Rayudu",175,Action,7.2
"Peddlers",106,Drama,7
"Pehla Adhyay",120,Drama,8
"Pehli Jhalak",166,Action,6.4
"Perfect Plan",117,Drama,6.2
"Periyanna",158,Action,4.8
"Pet Pyaar Aur Paap",118,Drama,6.3
"Phaansi Ke Baad",131,Drama,6
"Phandebaaz",160,Action,6.7
"Phata Poster Nikhla Hero",156,Action,4.8
"Phhir",90,Drama,5
"Phir Milenge",132,Drama,6.1
"Phir Subha Hogi",158,Drama,7.5
"Phool",112,Drama,6.5
"Phool Aur Angaar",156,Action,5.4
"Phool Aur Kaante",183,Action,5.8
"Phool Aur Patthar",173,Action,6.3
"Phool Khile Hain Gulshan Gulshan",105,Drama,6.2
"Phoolan Hasina Ramkali",127,Action,4.4
"Phoolon Ki Sej",138,Drama,5.7
"Phoonk 2",100,Drama,3.2
"Phoring",117,Drama,7.6
"Phulmania",110,Drama,5.4
"Phulwari",148,Drama,5.8
"Picnic",128,Drama,6.2
"Pinjar",178,Drama,8
"Pinjra",165,Drama,7.9
"Pinky Beauty Parlour",120,Drama,8.4
"Pinti Ka Sabun",75,Drama,8.7
"Pitaah",136,Action,6.3
"Pitta Kathalu",140,Drama,5
"Piya Ka Ghar",124,Drama,6.7
"Piya Milan",142,Action,4.5
"Piya Milan",122,Drama,8.3
"Plan",159,Action,4.1
"Platform",160,Action,3.7
"Play This",100,Drama,5.4
"Players",173,Action,4.1
"Police Force: An Inside Story",148,Action,4.5
"Policegiri",151,Action,4.1
"Policewala Gunda",156,Action,5
"Poochho Mere Dil Se",142,Action,4.6
"Prabhat",110,Drama,6.9
"Prahaar: The Final Attack",156,Drama,8
"Prarambh",73,Drama,6.8
"Prassthanam",151,Action,5.9
"Pratibandh",169,Action,6
"Pratighaat",174,Action,7
"Pratigyabadh",115,Drama,5.5
"Pratikar",160,Action,4.9
"Pratishodh",111,Drama,6.5
"Prem",177,Action,4.1
"Prem Kahani",139,Drama,6.6
"Prem Nagar",190,Drama,6.3
"Prem Patra",147,Drama,7.6
"Prem Pratigyaa",146,Drama,5.9
"Prem Pujari",202,Action,6.9
"Prem Qaidi",166,Action,2.1
"Prem Ratan Dhan Payo",174,Action,4.4
"Prem Rog",173,Drama,7.2
"Prem Shastra",92,Drama,6.5
"Prem Tapasya",127,Drama,6.1
"Prem Yog",138,Drama,6.1
"PremGranth",166,Action,5.7
"Pride and Honour",172,Action,5.5
"Prince",148,Action,4.2
"Prince Vaali",185,Action,5.8
"Prithvi",146,Action,4.4
"Prithvi Vallabh",111,Drama,7.7
"Procession of Memories",174,Action,7.4
"Professor Pyarelal",143,Action,6.6
"Project Marathwada",100,Drama,6.4
"Project Papa",87,Drama,6.6
"Pudhiya Geethai",150,Action,4.7
"Pukar",171,Action,6
"Puli Bebbuli",159,Action,6.3
"Purab Aur Pachhim",132,Drama,7.4
"Pyaar Ka Rishta",127,Drama,6.1
"Pyaar Karke Dekho",134,Drama,6.4
"Pyaar Karle",106,Drama,3.6
"Pyaar Kiya Nahin Jaata..",67,Drama,6.1
"Pyaar Kiya To Darna Kya",172,Action,6.7
"Pyaar Koi Khel Nahin",155,Drama,3.3
"Pyaar Tune Kya Kiya...",113,Drama,5.7
"Pyaar Vali Love Story",123,Drama,5.9
"Pyaar Zindagi Hai",147,Drama,6.5
"Pyaasa",136,Drama,8.4
"Pyaasa",127,Drama,3.3
"Pyar Bhara Dil",137,Drama,6.3
"Pyar Ka Devta",158,Action,3.8
"Pyar Ka Karz",151,Drama,6.1
"Pyar Ka Mausam",143,Drama,6.8
"Pyar Ke Do Pal",140,Action,6.2
"Pyar Ke Kabil",177,Drama,5.6
"Pyar Ke Naam Qurban",144,Action,5.6
"Pyar Kiya Hai Pyar Karenge",123,Drama,3.6
"Pyare Mohan",140,Action,3.3
"Pyari Behna",146,Action,6.8
"Qaid",120,Drama,5.7
"Qaidi",120,Action,6.1
"Qayamat",149,Action,6
"Qayamat: City Under Threat",190,Action,4.7
"Qila",123,Drama,5.1
"Quick Gun Murugun: Misadventures of an Indian Cowboy",107,Action,5.8
"Qurbani",167,Action,7
"R... Rajkumar",156,Action,5.2
"Ra.One",166,Action,4.7
"Raabta",157,Action,5.1
"Raadha Aur Seeta",99,Drama,5.4
"Raag Desh",145,Action,8.1
"Raagini",118,Drama,6.5
"Raakh",163,Action,7.5
"Raakhi Aur Rifle",119,Action,6.3
"Raanjhanaa",130,Drama,7.6
"Raat Baaki Hai",90,Drama,5.2
"Raavan",140,Action,5.4
"Raaz",141,Drama,6.5
"Raazi",148,Action,7.8
"Race 2",160,Action,5.4
"Radio: Love on Air",100,Drama,2.9
"Raees",153,Action,6.8
"Rahenge Sadaa Gardish Mein Taare",60,Drama,5.6
"Rahi",129,Drama,7
"Rahu Ketu",143,Action,5.8
"Rahul",141,Drama,5.4
"Raid",132,Action,7.4
"Raincoat",107,Drama,7.6
"Raj Mahal",167,Action,6.1
"Raja",178,Action,5.3
"Raja Aur Runk",135,Drama,6.9
"Raja Hindustani",175,Action,6.2
"Raja Ki Ayegi Baraat",148,Drama,3.7
"Rajdhani Express",150,Action,2.9
"Rajjo",113,Drama,2.3
"Rajkumar",136,Drama,4.5
"Rajnigandha",100,Drama,7.3
"Rajoo Dada",135,Action,3.3
"Rajput",130,Action,6.4
"Raju Chacha",173,Action,5.1
"Rakhi",123,Drama,6.5
"Rakhi Aur Hathkadi",100,Action,6.6
"Rakhta Charitra",135,Action,7.6
"Rakhwale",145,Action,2.9
"Raksha",137,Action,5.8
"Rakshaa Bandhan",80,Drama,7.6
"Rakta Bandhan",136,Action,5.3
"Raktdhar",101,Drama,6.5
"Ram Balram",179,Action,6.3
"Ram Jaane: God Knows",132,Action,5.4
"Ram Lakhan",184,Action,6.8
"Ram Rajya",134,Drama,7.2
"Ram Singh Charlie",94,Drama,8
"Ram Tere Kitne Nam",147,Drama,6
"Ramaa: The Saviour",130,Action,3.4
"Ramad",132,Drama,7.5
"Ram-Avtar",180,Action,4.5
"Ramgarh Ke Sholay",133,Action,4.7
"Ramkali",151,Action,5.4
"RamLeela",140,Drama,6.4
"Ramudochhadu",135,Action,6.1
"Ranbanka",108,Action,3.6
"Ranga",143,Action,6.2
"Rangeelay",139,Action,5
"Rangoon",180,Action,5.6
"Rani Aur Lalpari",125,Drama,6.7
"Rani Rupmati",158,Action,5.8
"Ranj",70,Drama,7.2
"Rann",127,Drama,6.9
"Ranviir the Marshal",142,Action,7.7
"Rascals",138,Action,2.9
"Rashtraputra",132,Action,5.7
"Ravan Raaj: A True Story",163,Action,5.9
"Ready",155,Action,4.8
"Red Alert: The War Within",130,Action,6.4
"Rehguzar",115,Drama,5.9
"Rescue",70,Drama,4.5
"Resham Ki Dori",129,Drama,7
"Reshma Aur Sultaan",92,Action,4.9
"Return of Robin Hood",70,Drama,7
"Reva",149,Drama,8.4
"Revati",135,Drama,5.1
"Revenge of the Tigress",115,Action,8.5
"Ribbon",96,Drama,6.9
"Rise of the Zombie",76,Drama,3.5
"Rishte Naahte",148,Drama,6.5
"Rishtey",174,Action,4.6
"Ritu",119,Drama,6.8
"Rivaaj",107,Drama,6.7
"RK/RKAY",85,Drama,8.7
"Roam Rome Mein",97,Drama,7.8
"Rock on 2",133,Drama,5
"Rock On!!",135,Drama,7.7
"Rockstar",149,Drama,7.7
"Rocky",161,Action,6.9
"Rocky",135,Action,3.9
"Rokkk",170,Drama,4.2
"Romeo Akbar Walter",151,Action,6.6
"Romeo N Bullet",106,Drama,4.2
"Roohi",145,Action,2.6
"Roop Ki Rani Choron Ka Raja",200,Action,4.9
"Roti",143,Drama,6.3
"Roti Kapada Aur Makaan",169,Action,6.9
"Roti Kee Keemat",140,Action,5.8
"Rough Book",90,Drama,6.8
"Rowdy Inspector",153,Action,6
"Rowdy Rathore",150,Action,5.7
"Roy",156,Action,3.3
"Ru-Ba-Ru",110,Drama,5.5
"Rudaali",118,Drama,7.2
"Rudraksh",153,Action,2.7
"Rudranetra",136,Action,6.5
"Rui Ka Bojh",107,Drama,7.7
"Rukh",96,Drama,6.4
"Run",147,Action,4.8
"Run Zindagi Run",162,Action,7.5
"Runway: Love Among Gun Shots...",112,Action,4
"Rustom",129,Drama,6.3
"Rustom Kaun",141,Action,6.2
"Rustom Sohrab",154,Action,6.2
"Rustom-E-Rome",116,Action,6.4
"S. P. Parasuram",150,Action,5.7
"S.P. Chauhan",126,Drama,5.4
"Saaheb",140,Drama,7.2
"Saajan",171,Drama,7.2
"Saajan Ka Ghar",143,Drama,4.9
"Saala Khadoos",119,Action,7.6
"Saanch Ko Aanch Nahin",128,Drama,6.3
"Saanjh",99,Drama,8.2
"Saaransh",127,Drama,8.2
"Saat Rang Ke Sapne",161,Drama,5.9
"Saath Saath",107,Drama,7.1
"Saathi",146,Drama,7.2
"Saathi",185,Action,6.2
"Saathiya",128,Drama,6.8
"Saatwan Aasman",120,Drama,5.1
"Saavi: A Bonded Bride",140,Drama,6.7
"Saawan... The Love Season",113,Drama,2.8
"Saawariya",132,Drama,5.2
"Saaz Aur Awaaz",125,Drama,5.1
"Saazish",142,Action,5.7
"Saazish",130,Drama,4.8
"Saboot Mangta Hain Kanoon",154,Action,3.4
"Sabse Bada Khiladi",172,Action,6
"Sabse Badi Ganga Ki Saugandh",124,Action,2.9
"Sachaa Jhutha",153,Action,6.7
"Sachaai",150,Drama,7.3
"Sachai Ki Taqat",145,Action,4.5
"Sadak",144,Action,6.5
"Sadhna",127,Drama,7.2
"Sadma",131,Drama,8.4
"Safar",127,Drama,7.2
"Sagai",119,Drama,6.1
"Sahara",125,Drama,5.6
"Sahasa Veerudu Sagara Kanya",149,Action,6
"Sahasam",160,Action,6.6
"Saheb Biwi Aur Gangster 3",150,Action,4.4
"Saheb Biwi Aur Gangster Returns",152,Action,6.8
